refseq_chromosomes	status	group	modify_date	refseq_plasmids	release_date	genes	proteins	gc_percent	center	taxon_id	insdc_chromosomes	wgs	bioproject_accession	bioproject_id	subgroup	organism	insdc_plasmids	scaffolds	size
[]	COMPLETE		2012-06-25 00:00:00	[]	2012-02-17 00:00:00					33970	[]		PRJNA89371	89371		Melissococcus plutonius	[]		
[]	COMPLETE		2012-06-25 00:00:00	[]	2012-02-23 00:00:00					1001534	[]		PRJNA89373	89373		Francisella tularensis subsp. tularensis TI0902	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2012-02-27 00:00:00					984262	[]		PRJNA89375	89375		Saprospira grandis str. Lewin	[]		
[]	COMPLETE		2012-06-25 00:00:00	[]	2012-02-27 00:00:00					1116391	[]		PRJNA89377	89377		Paenibacillus mucilaginosus 3016	[]		
[]	COMPLETE		2012-06-25 00:00:00	[]	2012-02-23 00:00:00					1001542	[]		PRJNA89379	89379		Francisella tularensis subsp. tularensis TIGB03	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-02-22 00:00:00					1074485	[]		PRJNA89381	89381		Corynebacterium pseudotuberculosis 316	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2012-02-17 00:00:00					481009	[]		PRJNA89383	89383		Rickettsia philipii str. 364D	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2012-02-29 00:00:00					1138383	[]		PRJNA89385	89385		Mycobacterium intracellulare MOTT-64	[]		
[]	COMPLETE		2012-06-25 00:00:00	[]	2012-02-29 00:00:00					1138382	[]		PRJNA89387	89387		Mycobacterium intracellulare MOTT-02	[]		
[]	COMPLETE		2012-08-02 00:00:00	[]	2012-02-29 00:00:00					1134456	[]		PRJNA89389	89389		Vibrio cholerae IEC224	[]		
[]	COMPLETE		2012-06-25 00:00:00	[]	2012-02-28 00:00:00					138336	[]		PRJNA89391	89391		Blastococcus saxobsidens	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-11-10 00:00:00					985002	[]		PRJNA89393	89393		Staphylococcus aureus subsp. aureus MSHR1132	[]		
[]	COMPLETE		2012-06-27 00:00:00	[]	2012-02-07 00:00:00					135487	[]		PRJNA89395	89395		Nocardia cyriacigeorgica	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-01-27 00:00:00					1133850	[]		PRJNA89409	89409		Streptomyces hygroscopicus subsp. jinggangensis 5008	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2012-06-15 00:00:00					646529	[]		PRJNA156759	156759		Desulfosporosinus acidiphilus SJ4	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-01 00:00:00					1105111	[]		PRJNA156845	156845		Candidatus Rickettsia amblyommii str. GAT-30V	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2012-03-23 00:00:00					1132496	[]		PRJNA156881	156881		Pasteurella multocida subsp. multocida str. HN06	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-01 00:00:00					1105113	[]		PRJNA156977	156977		Rickettsia rhipicephali str. 3-7-female6-CWPP	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2012-03-29 00:00:00					927704	[]		PRJNA157247	157247		Selenomonas ruminantium subsp. lactilytica TAM6421	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-29 00:00:00					1142394	[]		PRJNA157331	157331		Phycisphaera mikurensis NBRC 102666	[]		
[]	COMPLETE		2012-08-01 00:00:00	[]	2012-03-20 00:00:00					1091500	[]		PRJNA157907	157907		Mycobacterium tuberculosis RGTB327	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-23 00:00:00					1117942	[]		PRJNA157909	157909		Corynebacterium pseudotuberculosis P54B96	[]		
[]	COMPLETE		2012-06-27 00:00:00	[]	2012-03-07 00:00:00					1041930	[]		PRJNA157911	157911		Methanocella conradii HZ254	[]		
[]	COMPLETE		2012-06-27 00:00:00	[]	2012-03-20 00:00:00					1144275	[]		PRJNA157997	157997		Corallococcus coralloides DSM 2259	[]		
[]	COMPLETE		2012-06-27 00:00:00	[]	2012-03-15 00:00:00					1094466	[]		PRJNA157999	157999		Flavobacterium indicum GPTSA100-9	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2012-03-01 00:00:00					798300	[]		PRJNA158037	158037		Streptococcus pyogenes MGAS15252	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-01 00:00:00					1105110	[]		PRJNA158039	158039		Rickettsia australis str. Cutlack	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-01 00:00:00					1105114	[]		PRJNA158043	158043		Rickettsia montanensis str. OSU 85-930	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-01 00:00:00					1105108	[]		PRJNA158045	158045		Rickettsia parkeri str. Portsmouth	[]		
[]	COMPLETE		2012-09-06 00:00:00	[]	2012-03-15 00:00:00					1008297	[]		PRJNA158047	158047		Salmonella enterica subsp. enterica serovar Typhimurium str. 798	[]		
[]	COMPLETE		2012-03-21 00:00:00	[]	2012-03-21 00:00:00					1151116	[]		PRJNA158049	158049		Rahnella aquatilis HX2	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-21 00:00:00					1105098	[]		PRJNA158051	158051		Rickettsia prowazekii str. GvV257	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-21 00:00:00					1105094	[]		PRJNA158053	158053		Rickettsia prowazekii str. Chernikova	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-21 00:00:00					1105095	[]		PRJNA158055	158055		Rickettsia prowazekii str. Katsinyian	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-21 00:00:00					1105097	[]		PRJNA158057	158057		Rickettsia prowazekii str. Dachau	[]		
[]	COMPLETE		2012-04-06 00:00:00	[]	2011-12-02 00:00:00					1080229	[]		PRJNA158059	158059		Synechocystis sp. PCC 6803 substr. PCC-N	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-21 00:00:00					1105096	[]		PRJNA158063	158063		Rickettsia prowazekii str. BuV67-CWPP	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-21 00:00:00					1105099	[]		PRJNA158065	158065		Rickettsia prowazekii str. RpGvF24	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-11-04 00:00:00					637382	[]		PRJNA158071	158071		Yersinia pestis D106004	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-11-04 00:00:00					637385	[]		PRJNA158073	158073		Yersinia pestis D182038	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-08-05 00:00:00					1035377	[]		PRJNA158119	158119		Yersinia pestis A1122	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-14 00:00:00					1001582	[]		PRJNA158133	158133		Bacillus amyloliquefaciens LL3	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-09-03 00:00:00					944547	[]		PRJNA158135	158135		Arcobacter sp. L	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2011-03-28 00:00:00					541229	[]		PRJNA158151	158151		Bacillus thuringiensis serovar chinensis CT-43	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-23 00:00:00					1055527	[]		PRJNA158157	158157		Helicobacter pylori ELS37	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2012-03-09 00:00:00					1105109	[]		PRJNA158159	158159		Rickettsia slovaca str. D-CWPP	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2012-03-21 00:00:00					1003201	[]		PRJNA158161	158161		Rickettsia typhi str. TH1527	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2012-03-29 00:00:00					983917	[]		PRJNA158163	158163		Rubrivivax gelatinosus IL144	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2012-03-29 00:00:00					926550	[]		PRJNA158165	158165		Caldilinea aerophila DSM 14535 = NBRC 104270	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2012-03-29 00:00:00					335659	[]		PRJNA158167	158167		Bradyrhizobium sp. S23321	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2012-03-29 00:00:00					512565	[]		PRJNA158169	158169		Actinoplanes missouriensis 431	[]		
[]	COMPLETE		2012-08-02 00:00:00	[]	2012-03-31 00:00:00					1162668	[]		PRJNA158171	158171		Leptospirillum ferrooxidans C2-3	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2012-03-29 00:00:00					511051	[]		PRJNA158173	158173		Caldisericum exile AZM16c01	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2012-03-21 00:00:00					1003202	[]		PRJNA158357	158357		Rickettsia typhi str. B9991CWPP	[]		
[]	COMPLETE		2012-04-10 00:00:00	[]	2010-03-24 00:00:00					699036	[]		PRJNA158359	158359		Clostridium difficile CF5	[]		
[]	COMPLETE		2012-04-10 00:00:00	[]	2010-03-24 00:00:00					699035	[]		PRJNA158361	158361		Clostridium difficile M120	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-03-24 00:00:00					699034	[]		PRJNA158363	158363		Clostridium difficile BI1	[]		
[]	COMPLETE		2012-04-10 00:00:00	[]	2010-03-24 00:00:00					699033	[]		PRJNA158365	158365		Clostridium difficile 2007855	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-08-10 00:00:00					1045858	[]		PRJNA158369	158369		Brachyspira intermedia PWS/A	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-08-27 00:00:00					634453	[]		PRJNA158373	158373		Acetobacter pasteurianus IFO 3283-03	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-08-27 00:00:00					634457	[]		PRJNA158375	158375		Acetobacter pasteurianus IFO 3283-32	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-08-27 00:00:00					634458	[]		PRJNA158377	158377		Acetobacter pasteurianus IFO 3283-01-42C	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-08-27 00:00:00					634459	[]		PRJNA158379	158379		Acetobacter pasteurianus IFO 3283-12	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-08-27 00:00:00					634454	[]		PRJNA158381	158381		Acetobacter pasteurianus IFO 3283-07	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-08-27 00:00:00					634455	[]		PRJNA158383	158383		Acetobacter pasteurianus IFO 3283-22	[]		
[]	COMPLETE		2012-04-11 00:00:00	[]	2010-10-21 00:00:00					378806	[]		PRJNA158509	158509		Stigmatella aurantiaca DW4/3-1	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-08-27 00:00:00					634456	[]		PRJNA158531	158531		Acetobacter pasteurianus IFO 3283-26	[]		
[]	COMPLETE		2012-04-12 00:00:00	[]	2011-09-07 00:00:00					1005090	[]		PRJNA158533	158533		Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)	[]		
[]	COMPLETE		2012-04-12 00:00:00	[]	2011-09-07 00:00:00					1005057	[]		PRJNA158535	158535		Buchnera aphidicola str. Ua (Uroleucon ambrosiae)	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2011-01-25 00:00:00					547048	[]		PRJNA158537	158537		Yersinia pestis biovar Medievalis str. Harbin 35	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-02-08 00:00:00					696749	[]		PRJNA158677	158677		Acinetobacter baumannii 1656-2	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-02-17 00:00:00					980514	[]		PRJNA158679	158679		Acinetobacter baumannii TCDC-AB0715	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-07-05 00:00:00					1048834	[]		PRJNA158681	158681		Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2011-09-23 00:00:00					497978	[]		PRJNA158685	158685		Acinetobacter baumannii MDR-ZJ06	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-07-19 00:00:00					713604	[]		PRJNA158689	158689		Amycolatopsis mediterranei S699	[]		
[]	COMPLETE		2012-08-02 00:00:00	[]	2008-01-09 00:00:00					216595	[]		PRJNA158693	158693		Pseudomonas fluorescens SBW25	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-09-03 00:00:00					944546	[]		PRJNA158699	158699		Arcobacter butzleri ED-1	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-08 00:00:00					999891	[]		PRJNA158701	158701		Bacillus amyloliquefaciens TA208	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-11-04 00:00:00					713603	[]		PRJNA158843	158843		Buchnera aphidicola str. LL01 (Acyrthosiphon pisum)	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-11-04 00:00:00					713600	[]		PRJNA158845	158845		Buchnera aphidicola str. JF98 (Acyrthosiphon pisum)	[]		
[]	COMPLETE		2012-04-12 00:00:00	[]	2010-11-04 00:00:00					713601	[]		PRJNA158847	158847		Buchnera aphidicola str. JF99 (Acyrthosiphon pisum)	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-11-04 00:00:00					713602	[]		PRJNA158849	158849		Buchnera aphidicola str. TLW03 (Acyrthosiphon pisum)	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-11-01 00:00:00					1037409	[]		PRJNA158851	158851		Bradyrhizobium japonicum USDA 6	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-10-06 00:00:00					1029825	[]		PRJNA158853	158853		Brucella melitensis NI	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-03-22 00:00:00					703352	[]		PRJNA158855	158855		Brucella melitensis M5-90	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-03-18 00:00:00					941967	[]		PRJNA158857	158857		Brucella melitensis M28	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-05-10 00:00:00					1017264	[]		PRJNA158859	158859		Bordetella pertussis CS	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-06-28 00:00:00					1035817	[]		PRJNA158861	158861		Bifidobacterium longum subsp. longum KACC 91563	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-05-17 00:00:00					866777	[]		PRJNA158863	158863		Bifidobacterium breve ACS-071-V-Sch8b	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-05-05 00:00:00					573236	[]		PRJNA158865	158865		Bifidobacterium animalis subsp. lactis V9	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-09-01 00:00:00					1075106	[]		PRJNA158867	158867		Bifidobacterium animalis subsp. lactis BLC1	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-07-18 00:00:00					1042403	[]		PRJNA158869	158869		Bifidobacterium animalis subsp. lactis CNCM I-2494	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-02-19 00:00:00					552531	[]		PRJNA158871	158871		Bifidobacterium animalis subsp. lactis BB-12	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-02-28 00:00:00					930170	[]		PRJNA158875	158875		Bacillus thuringiensis serovar finitimus YBT-020	[]		
[]	COMPLETE		2012-06-27 00:00:00	[]	2011-10-05 00:00:00					1052588	[]		PRJNA158879	158879		Bacillus subtilis subsp. subtilis str. RO-NN-1	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-07-27 00:00:00					1034836	[]		PRJNA158881	158881		Bacillus amyloliquefaciens XH7	[]		
[]	COMPLETE		2012-08-20 00:00:00	[]	2012-03-15 00:00:00					1155777	[]		PRJNA159001	159001		Bacillus amyloliquefaciens subsp. plantarum YAU B9601-Y2	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2012-02-23 00:00:00					1084	[]		PRJNA159003	159003		Rhodospirillum photometricum	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2009-12-24 00:00:00					591020	[]		PRJNA159233	159233		Shigella flexneri 2002017	[]		
[]	COMPLETE		2012-05-10 00:00:00	[]	2009-11-25 00:00:00					663951	[]		PRJNA159241	159241		Staphylococcus aureus subsp. aureus TW20	[]		
[]	COMPLETE		2012-05-15 00:00:00	[]	2010-01-07 00:00:00					523796	[]		PRJNA159247	159247		Staphylococcus aureus subsp. aureus ST398	[]		
[]	COMPLETE		2012-04-19 00:00:00	[]	2010-11-24 00:00:00					889933	[]		PRJNA159389	159389		Staphylococcus aureus subsp. aureus ECT-R 2	[]		
[]	COMPLETE		2012-05-16 00:00:00	[]	2011-08-18 00:00:00					985006	[]		PRJNA159391	159391		Staphylococcus aureus subsp. aureus LGA251	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-10-01 00:00:00					794851	[]		PRJNA159467	159467		Helicobacter pylori Sat464	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-01-06 00:00:00					907237	[]		PRJNA159491	159491		Helicobacter pylori Lithuania75	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-01-06 00:00:00					907240	[]		PRJNA159493	159493		Helicobacter pylori Gambia94/24	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-04-28 00:00:00					758678	[]		PRJNA159513	159513		Clostridium botulinum F str. 230613	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-03-08 00:00:00					863638	[]		PRJNA159515	159515		Clostridium acetobutylicum EA 2018	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-09-16 00:00:00					1041809	[]		PRJNA159517	159517		Candidatus Arthromitus sp. SFB-mouse-Yit	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-07-19 00:00:00					1053648	[]		PRJNA159519	159519		Candidatus Tremblaya princeps PCVAL	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-06-02 00:00:00					1027845	[]		PRJNA159521	159521		Chlamydophila psittaci 02DC15	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-06-02 00:00:00					1027844	[]		PRJNA159523	159523		Chlamydophila psittaci C19/98	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-06-02 00:00:00					1027843	[]		PRJNA159525	159525		Chlamydophila psittaci 08DC60	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-06-02 00:00:00					1027846	[]		PRJNA159527	159527		Chlamydophila psittaci 01DC11	[]		
[]	COMPLETE		2012-06-17 00:00:00	[]	2009-11-20 00:00:00					406984	[]		PRJNA159529	159529		Chlamydophila pneumoniae LPCoLN	[]		
[]	COMPLETE		2012-06-19 00:00:00	[]	2010-01-29 00:00:00					567106	[]		PRJNA159531	159531		Campylobacter jejuni subsp. jejuni IA3902	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-12-14 00:00:00					718271	[]		PRJNA159533	159533		Campylobacter jejuni subsp. jejuni S3	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-09-28 00:00:00					645464	[]		PRJNA159535	159535		Campylobacter jejuni subsp. jejuni M1	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-05-25 00:00:00					762633	[]		PRJNA159537	159537		Thermus thermophilus SG0.5JP17-16	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-07-29 00:00:00					990315	[]		PRJNA159539	159539		Xanthomonas campestris pv. raphani 756C	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-05 00:00:00					935297	[]		PRJNA159541	159541		Vibrio cholerae LMA3984-4	[]		
[]	COMPLETE		2012-06-19 00:00:00	[]	2010-03-15 00:00:00					666714	[]		PRJNA159543	159543		Treponema pallidum subsp. pallidum str. Chicago	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-08-26 00:00:00					1055528	[]		PRJNA159611	159611		Helicobacter pylori Puno120	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-08-26 00:00:00					1055530	[]		PRJNA159615	159615		Helicobacter pylori SNT49	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-06-03 00:00:00					637913	[]		PRJNA159639	159639		Helicobacter pylori v225d	[]		
[]	COMPLETE		2012-05-17 00:00:00	[]	2010-08-26 00:00:00					718251	[]		PRJNA159657	159657		Edwardsiella tarda FL6-60	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-06-02 00:00:00					945711	[]		PRJNA159659	159659		Corynebacterium ulcerans 809	[]		
[]	COMPLETE		2012-04-18 00:00:00	[]	2011-02-16 00:00:00					936153	[]		PRJNA159663	159663		Enterococcus faecalis 62	[]		
[]	COMPLETE		2012-08-08 00:00:00	[]	2011-11-03 00:00:00					1087454	[]		PRJNA159665	159665		Corynebacterium pseudotuberculosis 1/06-A	[]		
[]	COMPLETE		2012-05-10 00:00:00	[]	2011-10-06 00:00:00					935697	[]		PRJNA159667	159667		Corynebacterium pseudotuberculosis CIP 52.97	[]		
[]	COMPLETE		2012-05-10 00:00:00	[]	2011-10-03 00:00:00					1087453	[]		PRJNA159669	159669		Corynebacterium pseudotuberculosis 42/02-A	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-07-27 00:00:00					935298	[]		PRJNA159671	159671		Corynebacterium pseudotuberculosis PAT10	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2010-10-12 00:00:00					889513	[]		PRJNA159673	159673		Corynebacterium pseudotuberculosis I19	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-08-05 00:00:00					681645	[]		PRJNA159675	159675		Corynebacterium pseudotuberculosis C231	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-08-06 00:00:00					679896	[]		PRJNA159677	159677		Corynebacterium pseudotuberculosis 1002	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-06-14 00:00:00					707241	[]		PRJNA159685	159685		Sinorhizobium meliloti SM11	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-06-21 00:00:00					685039	[]		PRJNA159689	159689		Staphylococcus aureus subsp. aureus ED133	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-08-06 00:00:00					869816	[]		PRJNA159691	159691		Staphylococcus aureus subsp. aureus JKD6159	[]		
[]	COMPLETE		2012-04-18 00:00:00	[]	2010-01-07 00:00:00					644651	[]		PRJNA159693	159693		Erwinia pyrifoliae DSM 12163	[]		
[]	COMPLETE		2012-04-19 00:00:00	[]	2011-12-02 00:00:00					1080229	[]		PRJNA159835	159835		Synechocystis sp. PCC 6803 substr. PCC-N	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-09-02 00:00:00					1006007	[]		PRJNA159841	159841		Bacillus megaterium WSH-002	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-14 00:00:00					331636	[]		PRJNA159845	159845		Chlamydophila psittaci 6BC	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-08-13 00:00:00					546342	[]		PRJNA159855	159855		Staphylococcus aureus subsp. aureus str. JKD6008	[]		
[]	COMPLETE		2012-07-12 00:00:00	[]	2012-03-15 00:00:00					693978	[]		PRJNA159857	159857		Riemerella anatipestifer ATCC 11845 = DSM 15868	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-11-23 00:00:00					548473	[]		PRJNA159859	159859		Staphylococcus aureus subsp. aureus TCH60	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-04-19 00:00:00					1006543	[]		PRJNA159861	159861		Staphylococcus aureus subsp. aureus T0131	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2012-01-10 00:00:00					580047	[]		PRJNA159863	159863		Chlamydia trachomatis A2497	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-01-29 00:00:00					391904	[]		PRJNA159865	159865		Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-08-05 00:00:00					390236	[]		PRJNA159867	159867		Borrelia afzelii PKo	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2009-04-20 00:00:00					345073	[]		PRJNA159869	159869		Vibrio cholerae O395	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-08-10 00:00:00					204722	[]		PRJNA159871	159871		Brucella suis 1330	[]		
[]	COMPLETE		2012-02-01 00:00:00	[]	2011-07-02 00:00:00					1148	[]		PRJNA159873	159873		Synechocystis sp. PCC 6803	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2010-10-15 00:00:00					608538	[]		PRJNA159875	159875		Hydrogenobacter thermophilus TK-6	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-06-09 00:00:00					759364	[]		PRJNA159879	159879		Chlamydia trachomatis D-LC	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-06-09 00:00:00					759363	[]		PRJNA159881	159881		Chlamydia trachomatis D-EC	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2010-10-29 00:00:00					215689	[]		PRJNA159955	159955		Erwinia sp. Ejp617	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-12-21 00:00:00					1123523	[]		PRJNA159981	159981		Staphylococcus aureus subsp. aureus 11819-97	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2009-10-21 00:00:00					210	[]		PRJNA159983	159983		Helicobacter pylori	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-09-24 00:00:00					869727	[]		PRJNA159985	159985		Helicobacter pylori 908	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2010-10-01 00:00:00					765964	[]		PRJNA159987	159987		Helicobacter pylori Cuz20	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-01-06 00:00:00					907239	[]		PRJNA159989	159989		Helicobacter pylori SouthAfrica7	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-01-08 00:00:00					866345	[]		PRJNA159991	159991		Helicobacter pylori F30	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2011-09-28 00:00:00					580047	[]		PRJNA159993	159993		Chlamydia trachomatis A2497	[]		
[]	COMPLETE		2012-06-13 00:00:00	[]	2011-03-29 00:00:00					695562	[]		PRJNA160233	160233		Lactobacillus amylovorus GRL1118	[]		
[]	COMPLETE		2012-05-01 00:00:00	[]	2011-03-18 00:00:00					929102	[]		PRJNA160253	160253		Lactococcus lactis subsp. lactis CV56	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-12-01 00:00:00					1104322	[]		PRJNA160937	160937		Lactococcus lactis subsp. cremoris A76	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-01-07 00:00:00					940296	[]		PRJNA161097	161097		Neisseria gonorrhoeae TCDC-NG08107	[]		
[]	COMPLETE		2012-06-12 00:00:00	[]	2011-01-08 00:00:00					102608	[]		PRJNA161139	161139		Helicobacter pylori F32	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-01-08 00:00:00					866346	[]		PRJNA161143	161143		Helicobacter pylori F57	[]		
[]	COMPLETE		2012-06-14 00:00:00	[]	2011-01-08 00:00:00					866344	[]		PRJNA161145	161145		Helicobacter pylori F16	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-01-06 00:00:00					907238	[]		PRJNA161149	161149		Helicobacter pylori India7	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-03-15 00:00:00					985081	[]		PRJNA161151	161151		Helicobacter pylori 2017	[]		
[]	COMPLETE		2012-06-18 00:00:00	[]	2011-05-11 00:00:00					585538	[]		PRJNA161153	161153		Helicobacter pylori 83	[]		
[]	COMPLETE		2012-06-16 00:00:00	[]	2011-08-26 00:00:00					1055529	[]		PRJNA161157	161157		Helicobacter pylori Puno135	[]		
[]	COMPLETE		2012-06-15 00:00:00	[]	2011-03-15 00:00:00					985080	[]		PRJNA161159	161159		Helicobacter pylori 2018	[]		
